 Date  EpochDay  Avg_Irradiance_New  Avg_Irradiance_Old
 800919   263.50  1361.9816  1367.0664
 800920   264.50  1361.7650  1366.8489
 800921   265.50  1361.6110  1366.6944
 800922   266.50  1361.4729  1366.5558
 800923   267.50  1361.0930  1366.1745
 800924   268.50  1361.1908  1366.2726
 800925   269.50  1361.3154  1366.3977
 800926   270.50  1361.7575  1366.8415
 800927   271.50  1362.0026  1367.0875
 800928   272.50  1361.9283  1367.0129
 800929   273.50  1361.6879  1366.7716
 800930   274.50  1361.8048  1366.8889
 801001   275.50  1361.6689  1366.7525
 801002   276.50  1361.8872  1366.9717
 801003   277.50  1362.0996  1367.1848
 801004   278.50  1362.1319  1367.2172
 801005   279.50  1361.9780  1367.0628
 801006   280.50  1362.0839  1367.1690
 801007   281.50  1362.0822  1367.1674
 801008   282.50  1362.0329  1367.1179
 801009   283.50  1361.5697  1366.6529
 801010   284.50  1361.2747  1366.3568
 801011   285.50  1360.6911  1365.7711
 801012   286.50  1360.5434  1365.6228
 801013   287.50  1360.5350  1365.6144
 801014   288.50  1360.6410  1365.7208
 801015   289.50  1361.4126  1366.4953
 801016   290.50  1361.9315  1367.0161
 801017   291.50  1362.2274  1367.3130
 801018   292.50  1362.1322  1367.2175
 801019   293.50  1361.7185  1366.8023
 801020   294.50  1361.2680  1366.3501
 801021   295.50  1361.0484  1366.1297
 801022   296.50  1360.7134  1365.7934
 801023   297.50  1360.7555  1365.8357
 801024   298.50  1361.0234  1366.1046
 801025   299.50  1361.5192  1366.6023
 801026   300.50  1361.5294  1366.6125
 801027   301.50  1361.7217  1366.8056
 801028   302.50  1361.7777  1366.8618
 801029   303.50  1361.7223  1366.8061
 801030   304.50  1361.7843  1366.8684
 801031   305.50  1361.4285  1366.5112
 801101   306.50  1361.4567  1366.5395
 801102   307.50  1361.3467  1366.4291
 801103   308.50  1360.9969  1366.0780
 801104   309.50  1360.6580  1365.7378
 801105   310.50  1360.4018  1365.4806
 801106   311.50  1360.1714  1365.2494
 801107   312.50  1360.0574  1365.1350
 801108   313.50  1359.8649  1364.9417
 801109   314.50  1359.9409  1365.0180
 801110   315.50  1360.0567  1365.1343
 801111   316.50  1360.0730  1365.1506
 801112   317.50   -98.6318   -99.0000
 801113   318.50  1360.6791  1365.7590
 801114   319.50  1361.1462  1366.2279
 801115   320.50  1361.5240  1366.6071
 801116   321.50   -98.6318   -99.0000
 801117   322.50  1361.9323  1367.0169
 801118   323.50  1361.7049  1366.7887
 801119   324.50  1361.6661  1366.7497
 801120   325.50   -98.6318   -99.0000
 801121   326.50  1361.6280  1366.7115
 801122   327.50  1361.8173  1366.9014
 801123   328.50  1361.9867  1367.0715
 801124   329.50   -98.6318   -99.0000
 801125   330.50  1362.0776  1367.1627
 801126   331.50  1362.0883  1367.1735
 801127   332.50  1362.3172  1367.4033
 801128   333.50   -98.6318   -99.0000
 801129   334.50  1361.6145  1366.6979
 801130   335.50  1361.4169  1366.4996
 801201   336.50  1361.5070  1366.5900
 801202   337.50   -98.6318   -99.0000
 801203   338.50  1361.6872  1366.7708
 801204   339.50  1361.7674  1366.8514
 801205   340.50  1361.9567  1367.0413
 801206   341.50   -98.6318   -99.0000
 801207   342.50  1362.3452  1367.4313
 801208   343.50  1362.4947  1367.5814
 801209   344.50  1362.3665  1367.4527
 801210   345.50   -98.6318   -99.0000
 801211   346.50  1361.7927  1366.8767
 801212   347.50  1361.3767  1366.4593
 801213   348.50  1361.3477  1366.4301
 801214   349.50   -98.6318   -99.0000
 801215   350.50  1361.1342  1366.2158
 801216   351.50  1360.9663  1366.0472
 801217   352.50  1361.2747  1366.3569
 801218   353.50   -98.6318   -99.0000
 801219   354.50  1361.4052  1366.4878
 801220   355.50  1361.8526  1366.9369
 801221   356.50  1362.1609  1367.2464
 801222   357.50   -98.6318   -99.0000
 801223   358.50  1361.9541  1367.0387
 801224   359.50  1361.6274  1366.7108
 801225   360.50  1361.8166  1366.9008
 801226   361.50   -98.6318   -99.0000
 801227   362.50  1361.5799  1366.6632
 801228   363.50  1361.4021  1366.4847
 801229   364.50  1361.3929  1366.4755
 801230   365.50   -98.6318   -99.0000
 801231   366.50  1362.1486  1367.2340
 810101   367.50  1362.0599  1367.1450
 810102   368.50  1362.3584  1367.4446
 810103   369.50   -98.6318   -99.0000
 810104   370.50  1361.9529  1367.0376
 810105   371.50  1361.9536  1367.0383
 810106   372.50  1362.0733  1367.1584
 810107   373.50   -98.6318   -99.0000
 810108   374.50  1361.7174  1366.8012
 810109   375.50  1361.8371  1366.9214
 810110   376.50  1361.9073  1366.9918
 810111   377.50   -98.6318   -99.0000
 810112   378.50  1362.3155  1367.4015
 810113   379.50  1362.3857  1367.4719
 810114   380.50  1362.3863  1367.4726
 810115   381.50   -98.6318   -99.0000
 810116   382.50  1362.0105  1367.0954
 810117   383.50  1362.0013  1367.0861
 810118   384.50  1362.0118  1367.0967
 810119   385.50   -98.6318   -99.0000
 810120   386.50  1362.0429  1367.1279
 810121   387.50  1362.2817  1367.3675
 810122   388.50  1362.4014  1367.4877
 810123   389.50   -98.6318   -99.0000
 810124   390.50  1362.3033  1367.3893
 810125   391.50  1362.1652  1367.2506
 810126   392.50  1362.1756  1367.2611
 810127   393.50   -98.6318   -99.0000
 810128   394.50  1362.1671  1367.2526
 810129   395.50  1362.1875  1367.2730
 810130   396.50  1361.9301  1367.0147
 810131   397.50   -98.6318   -99.0000
 810201   398.50  1361.1971  1366.2789
 810202   399.50  1361.1184  1366.1999
 810203   400.50  1361.3671  1366.4496
 810204   401.50   -98.6318   -99.0000
 810205   402.50  1361.8844  1366.9688
 810206   403.50  1361.9842  1367.0690
 810207   404.50  1361.7765  1366.8605
 810208   405.50   -98.6318   -99.0000
 810209   406.50  1361.2815  1366.3637
 810210   407.50  1361.2523  1366.3344
 810211   408.50  1361.2628  1366.3449
 810212   409.50   -98.6318   -99.0000
 810213   410.50  1361.5220  1366.6051
 810214   411.50  1361.4531  1366.5359
 810215   412.50  1361.5133  1366.5963
 810216   413.50   -98.6318   -99.0000
 810217   414.50  1361.1175  1366.1990
 810218   415.50  1361.1478  1366.2295
 810219   416.50  1361.5454  1366.6285
 810220   417.50   -98.6318   -99.0000
 810221   418.50  1361.5167  1366.5997
 810222   419.50  1361.2990  1366.3812
 810223   420.50  1361.0515  1366.1328
 810224   421.50   -98.6318   -99.0000
 810225   422.50  1360.9435  1366.0244
 810226   423.50  1361.0234  1366.1046
 810227   424.50  1360.8950  1365.9757
 810228   425.50   -98.6318   -99.0000
 810301   426.50  1360.6083  1365.6879
 810302   427.50  1361.0158  1366.0969
 810303   428.50  1361.1652  1366.2470
 810304   429.50   -98.6318   -99.0000
 810305   430.50  1361.5336  1366.6167
 810306   431.50  1361.5540  1366.6372
 810307   432.50  1361.6538  1366.7373
 810308   433.50   -98.6318   -99.0000
 810309   434.50  1361.2281  1366.3101
 810310   435.50  1361.4569  1366.5397
 810311   436.50  1361.7056  1366.7893
 810312   437.50   -98.6318   -99.0000
 810313   438.50  1361.8259  1366.9101
 810314   439.50  1361.8264  1366.9106
 810315   440.50  1362.0055  1367.0904
 810316   441.50   -98.6318   -99.0000
 810317   442.50  1362.0859  1367.1711
 810318   443.50  1362.0170  1367.1019
 810319   444.50  1361.9778  1367.0625
 810320   445.50   -98.6318   -99.0000
 810321   446.50  1361.1453  1366.2269
 810322   447.50  1361.2351  1366.3171
 810323   448.50  1361.5234  1366.6065
 810324   449.50   -98.6318   -99.0000
 810325   450.50  1361.6038  1366.6872
 810326   451.50  1361.5944  1366.6777
 810327   452.50  1361.8233  1366.9075
 810328   453.50   -98.6318   -99.0000
 810329   454.50  1361.9731  1367.0578
 810330   455.50  1362.0630  1367.1481
 810331   456.50  1362.3612  1367.4474
 810401   457.50   -98.6318   -99.0000
 810402   458.50  1362.5608  1367.6477
 810403   459.50  1362.3727  1367.4589
 810404   460.50  1362.3336  1367.4197
 810405   461.50   -98.6318   -99.0000
 810406   462.50  1361.8186  1366.9028
 810407   463.50  1361.6703  1366.7539
 810408   464.50  1361.5518  1366.6349
 810409   465.50   -98.6318   -99.0000
 810410   466.50  1361.2451  1366.3272
 810411   467.50  1361.1663  1366.2480
 810412   468.50  1361.3652  1366.4477
 810413   469.50   -98.6318   -99.0000
 810414   470.50  1360.9891  1366.0702
 810415   471.50  1361.0492  1366.1305
 810416   472.50  1361.0100  1366.0911
 810417   473.50   -98.6318   -99.0000
 810418   474.50  1360.9614  1366.0424
 810419   475.50  1361.4581  1366.5409
 810420   476.50  1361.6471  1366.7306
 810421   477.50   -98.6318   -99.0000
 810422   478.50  1361.4991  1366.5821
 810423   479.50  1361.4004  1366.4830
 810424   480.50  1361.8970  1366.9814
 810425   481.50   -98.6318   -99.0000
 810426   482.50  1362.0766  1367.1617
 810427   483.50  1361.9381  1367.0227
 810428   484.50  1362.0179  1367.1028
 810429   485.50   -98.6318   -99.0000
 810430   486.50  1362.0486  1367.1336
 810501   487.50  1362.1582  1367.2436
 810502   488.50  1362.2579  1367.3437
 810503   489.50   -98.6318   -99.0000
 810504   490.50  1361.9513  1367.0359
 810505   491.50  1361.7631  1366.8471
 810506   492.50  1361.6049  1366.6883
 810507   493.50   -98.6318   -99.0000
 810508   494.50  1361.7546  1366.8385
 810509   495.50  1361.9039  1366.9884
 810510   496.50  1361.5968  1366.6801
 810511   497.50   -98.6318   -99.0000
 810512   498.50  1361.4090  1366.4917
 810513   499.50  1361.3003  1366.3825
 810514   500.50  1361.2015  1366.2834
 810515   501.50   -98.6318   -99.0000
 810516   502.50  1360.7955  1365.8758
 810517   503.50  1360.8058  1365.8862
 810518   504.50  1360.8360  1365.9165
 810519   505.50   -98.6318   -99.0000
 810520   506.50  1361.4421  1366.5249
 810521   507.50  1361.9785  1367.0632
 810522   508.50  1362.1773  1367.2628
 810523   509.50   -98.6318   -99.0000
 810524   510.50  1361.6421  1366.7256
 810525   511.50  1361.5830  1366.6663
 810526   512.50  1361.5834  1366.6667
 810527   513.50   -98.6318   -99.0000
 810528   514.50  1361.6238  1366.7073
 810529   515.50  1361.9121  1366.9966
 810530   516.50  1362.1804  1367.2659
 810531   517.50   -98.6318   -99.0000
 810601   518.50  1361.8338  1366.9181
 810602   519.50  1361.8044  1366.8885
 810603   520.50  1361.9933  1367.0781
 810604   521.50   -98.6318   -99.0000
 810605   522.50  1362.0238  1367.1087
 810606   523.50  1361.8852  1366.9696
 810607   524.50  1361.9650  1367.0497
 810608   525.50   -98.6318   -99.0000
 810609   526.50  1361.9359  1367.0205
 810610   527.50  1361.9362  1367.0208
 810611   528.50  1361.9068  1366.9913
 810612   529.50   -98.6318   -99.0000
 810613   530.50  1361.6693  1366.7529
 810614   531.50  1361.5804  1366.6636
 810615   532.50  1361.6205  1366.7039
 810616   533.50   -98.6318   -99.0000
 810617   534.50  1361.5218  1366.6049
 810618   535.50  1361.7008  1366.7846
 810619   536.50  1362.0386  1367.1236
 810620   537.50   -98.6318   -99.0000
 810621   538.50  1361.8607  1366.9450
 810622   539.50  1361.7221  1366.8059
 810623   540.50  1361.5934  1366.6767
 810624   541.50   -98.6318   -99.0000
 810625   542.50  1361.1772  1366.2590
 810626   543.50  1361.1676  1366.2493
 810627   544.50  1360.8604  1365.9409
 810628   545.50   -98.6318   -99.0000
 810629   546.50  1360.8511  1365.9316
 810630   547.50  1360.9308  1366.0116
 810701   548.50  1360.7921  1365.8725
 810702   549.50   -98.6318   -99.0000
 810703   550.50  1361.0707  1366.1520
 810704   551.50  1361.4183  1366.5009
 810705   552.50  1361.5873  1366.6706
 810706   553.50   -98.6318   -99.0000
 810707   554.50  1361.5581  1366.6413
 810708   555.50  1361.5882  1366.6715
 810709   556.50  1361.6976  1366.7814
 810710   557.50   -98.6318   -99.0000
 810711   558.50  1361.3013  1366.3835
 810712   559.50  1361.0932  1366.1747
 810713   560.50  1361.2622  1366.3443
 810714   561.50   -98.6318   -99.0000
 810715   562.50  1361.1537  1366.2353
 810716   563.50  1361.1243  1366.2059
 810717   564.50  1361.1742  1366.2559
 810718   565.50   -98.6318   -99.0000
 810719   566.50  1361.1649  1366.2466
 810720   567.50  1360.6590  1365.7389
 810721   568.50  1360.0242  1365.1016
 810722   569.50   -98.6318   -99.0000
 810723   570.50  1359.0821  1364.1560
 810724   571.50  1358.9434  1364.0169
 810725   572.50  1358.7949  1363.8677
 810726   573.50   -98.6318   -99.0000
 810727   574.50  1359.0833  1364.1573
 810728   575.50  1359.5600  1364.6357
 810729   576.50  1360.1359  1365.2138
 810730   577.50   -98.6318   -99.0000
 810731   578.50  1360.7021  1365.7821
 810801   579.50  1361.2680  1366.3501
 810802   580.50  1361.4569  1366.5397
 810803   581.50   -98.6318   -99.0000
 810804   582.50  1361.2192  1366.3012
 810805   583.50  1361.1499  1366.2316
 810806   584.50  1361.2098  1366.2917
 810807   585.50   -98.6318   -99.0000
 810808   586.50  1360.3668  1365.4455
 810809   587.50  1360.4464  1365.5255
 810810   588.50  1360.7643  1365.8446
 810811   589.50   -98.6318   -99.0000
 810812   590.50  1361.6084  1366.6918
 810813   591.50  1361.9858  1367.0706
 810814   592.50  1362.1845  1367.2700
 810815   593.50   -98.6318   -99.0000
 810816   594.50  1361.3614  1366.4439
 810817   595.50  1361.1929  1366.2748
 810818   596.50  1361.1337  1366.2154
 810819   597.50   -98.6318   -99.0000
 810820   598.50  1361.4419  1366.5247
 810821   599.50  1361.6010  1366.6844
 810822   600.50  1361.9685  1367.0533
 810823   601.50   -98.6318   -99.0000
 810824   602.50  1362.2966  1367.3826
 810825   603.50  1362.0389  1367.1239
 810826   604.50  1361.6225  1366.7059
 810827   605.50   -98.6318   -99.0000
 810828   606.50  1361.4742  1366.5570
 810829   607.50  1361.6530  1366.7366
 810830   608.50  1361.7427  1366.8266
 810831   609.50   -98.6318   -99.0000
 810901   610.50  1361.8027  1366.8868
 810902   611.50  1361.6641  1366.7476
 810903   612.50  1361.6842  1366.7679
 810904   613.50   -98.6318   -99.0000
 810905   614.50  1361.2878  1366.3699
 810906   615.50  1361.0102  1366.0914
 810907   616.50  1360.9509  1366.0318
 810908   617.50   -98.6318   -99.0000
 810909   618.50  1361.0805  1366.1619
 810910   619.50  1361.1700  1366.2518
 810911   620.50  1360.9321  1366.0130
 810912   621.50   -98.6318   -99.0000
 810913   622.50  1361.3693  1366.4518
 810914   623.50  1361.5680  1366.6512
 810915   624.50  1361.7171  1366.8009
 810916   625.50   -98.6318   -99.0000
 810917   626.50  1361.6680  1366.7516
 810918   627.50  1361.6682  1366.7518
 810919   628.50  1361.8273  1366.9115
 810920   629.50   -98.6318   -99.0000
 810921   630.50  1361.9071  1366.9916
 810922   631.50  1362.2349  1367.3207
 810923   632.50  1362.2847  1367.3706
 810924   633.50   -98.6318   -99.0000
 810925   634.50  1362.1464  1367.2317
 810926   635.50  1362.1564  1367.2418
 810927   636.50  1362.1369  1367.2222
 810928   637.50   -98.6318   -99.0000
 810929   638.50  1361.7702  1366.8541
 810930   639.50  1361.8597  1366.9440
 811001   640.50  1362.1279  1367.2132
 811002   641.50   -98.6318   -99.0000
 811003   642.50  1362.2375  1367.3232
 811004   643.50  1362.0392  1367.1242
 811005   644.50  1361.8410  1366.9252
 811006   645.50   -98.6318   -99.0000
 811007   646.50  1361.4941  1366.5771
 811008   647.50  1361.7424  1366.8263
 811009   648.50  1361.8617  1366.9460
 811010   649.50   -98.6318   -99.0000
 811011   650.50  1360.9292  1366.0100
 811012   651.50  1360.4431  1365.5221
 811013   652.50  1360.1159  1365.1937
 811014   653.50   -98.6318   -99.0000
 811015   654.50  1359.3620  1364.4370
 811016   655.50  1359.2829  1364.3576
 811017   656.50  1359.2632  1364.3379
 811018   657.50   -98.6318   -99.0000
 811019   658.50  1359.9384  1365.0156
 811020   659.50  1360.5937  1365.6733
 811021   660.50  1361.1596  1366.2413
 811022   661.50   -98.6318   -99.0000
 811023   662.50  1362.0829  1367.1680
 811024   663.50  1362.3511  1367.4372
 811025   664.50  1362.3016  1367.3875
 811026   665.50   -98.6318   -99.0000
 811027   666.50  1362.3615  1367.4477
 811028   667.50  1362.2725  1367.3583
 811029   668.50  1362.4413  1367.5278
 811030   669.50   -98.6318   -99.0000
 811031   670.50  1361.7768  1366.8608
 811101   671.50  1361.4197  1366.5023
 811102   672.50  1361.1023  1366.1838
 811103   673.50   -98.6318   -99.0000
 811104   674.50  1360.7753  1365.8555
 811105   675.50  1361.3411  1366.4235
 811106   676.50  1361.6886  1366.7723
 811107   677.50   -98.6318   -99.0000
 811108   678.50  1361.9172  1367.0018
 811109   679.50  1361.8878  1366.9722
 811110   680.50  1361.6398  1366.7233
 811111   681.50   -98.6318   -99.0000
 811112   682.50  1361.1935  1366.2754
 811113   683.50  1361.2434  1366.3254
 811114   684.50  1361.7199  1366.8037
 811115   685.50   -98.6318   -99.0000
 811116   686.50  1362.2363  1367.3220
 811117   687.50  1362.0876  1367.1728
 811118   688.50  1362.0679  1367.1530
 811119   689.50   -98.6318   -99.0000
 811120   690.50  1361.5699  1366.6531
 811121   691.50  1361.5800  1366.6632
 811122   692.50  1361.7686  1366.8525
 811123   693.50   -98.6318   -99.0000
 811124   694.50  1361.8879  1366.9723
 811125   695.50  1362.0170  1367.1019
 811126   696.50  1362.0768  1367.1619
 811127   697.50   -98.6318   -99.0000
 811128   698.50  1361.0451  1366.1263
 811129   699.50  1360.9758  1366.0568
 811130   700.50  1361.0156  1366.0967
 811201   701.50   -98.6318   -99.0000
 811202   702.50  1361.7006  1366.7844
 811203   703.50  1362.0976  1367.1828
 811204   704.50  1362.2467  1367.3324
 811205   705.50   -98.6318   -99.0000
 811206   706.50  1361.3539  1366.4363
 811207   707.50  1360.6198  1365.6995
 811208   708.50  1360.1041  1365.1818
 811209   709.50   -98.6318   -99.0000
 811210   710.50  1359.8464  1364.9232
 811211   711.50  1360.3527  1365.4314
 811212   712.50  1360.7299  1365.8100
 811213   713.50   -98.6318   -99.0000
 811214   714.50  1361.2263  1366.3083
